Energy,t0,t0 err,m,m err
1.098843445019381988e+03,4.408357023058858126e-01,1.185216784728854861e-02,2.005767403342987362e-03,4.789415981475430434e-03
1.099452970803301469e+03,4.635767635256399233e-01,1.213808356300692323e-02,-3.857547442170533927e-03,4.337498446806265125e-03
1.100063074613403387e+03,4.858227340768239699e-01,1.367398408434865667e-02,-9.670112874684871213e-03,4.410190326634985149e-03
1.100673757272310013e+03,5.063519297181884316e-01,1.561022786830013921e-02,-1.536387930892777962e-02,4.967528032648624824e-03
1.101285019604203853e+03,5.230588543185537009e-01,1.862955099479562254e-02,-2.087040983772300157e-02,5.839936033142765874e-03
1.101896862434834475e+03,5.390623407576206061e-01,2.117332885766923245e-02,-2.612087839268966913e-02,6.865835929688307061e-03
1.102509286591519412e+03,5.545447512069777707e-01,2.407478406168497148e-02,-3.104606789614677495e-02,7.937080223396201714e-03
1.103122292903149628e+03,5.703831592094590341e-01,2.609300376411325534e-02,-3.557636840427462477e-02,8.985088441176474275e-03
1.103735882200192464e+03,5.802235713377522641e-01,2.943891938917505766e-02,-3.964177524142614012e-02,9.963381639364193854e-03
1.104350055314695737e+03,5.899960449824853681e-01,2.838968927337423218e-02,-4.317188712557554903e-02,1.083725441362325473e-02
1.104964813080291378e+03,5.990276292023322124e-01,2.704757125507883594e-02,-4.609590428484681979e-02,1.157844633189254388e-02
1.105580156332198840e+03,6.065649369101662192e-01,2.648544646959338777e-02,-4.834262656508118983e-02,1.216243954081096777e-02
1.106196085907229872e+03,6.098067820132724304e-01,2.413091363265776335e-02,-4.985992097396733935e-02,1.257153993837886383e-02
1.106812602643791251e+03,6.090512332428418274e-01,2.100729174195912347e-02,-5.068180432740655023e-02,1.280959743718223381e-02
1.107429707381888875e+03,6.065370211917547882e-01,1.877895219226800513e-02,-5.086647660425647893e-02,1.288741047970880932e-02
1.108047400963131849e+03,6.113720493955561164e-01,1.822156613049732629e-02,-5.047247772970964858e-02,1.281676295608718923e-02
1.108665684230736588e+03,6.112938978140939339e-01,1.747692663188922524e-02,-4.955868833409475538e-02,1.261011399167917893e-02
1.109284558029529762e+03,6.074606067644446883e-01,1.707270603917196081e-02,-4.818433138904928970e-02,1.228043525585415484e-02
1.109904023205952853e+03,6.072533311248082821e-01,1.658602047075911565e-02,-4.640897385153221200e-02,1.184114013299968418e-02
1.110524080608065560e+03,6.147777390997972713e-01,1.531152458281653805e-02,-4.429252831571817151e-02,1.130608234389118491e-02
1.111144731085549893e+03,6.150541722966692548e-01,1.482385210525785472e-02,-4.189525467281080690e-02,1.068962177664548041e-02
1.111765975489714720e+03,6.120221009742208285e-01,1.352844575154923783e-02,-3.927776177881327213e-02,1.000677201526144026e-02
1.112387814673497815e+03,6.094456647451689246e-01,1.251291051501330666e-02,-3.650100913030946553e-02,9.273463031976186474e-03
1.113010249491471768e+03,6.084623483115183529e-01,1.167021831675676274e-02,-3.362630854826967330e-02,8.506978140979793920e-03
1.113633280799847398e+03,6.050314047921244720e-01,1.085940147657671329e-02,-3.071532586994715069e-02,7.726658972523153118e-03
1.114256909456476251e+03,6.017341218194839358e-01,9.886191793951863357e-03,-2.783008264890129632e-02,6.955008607050341789e-03
1.114881136320856740e+03,5.989817797404447530e-01,9.553658636987920338e-03,-2.503295786316628302e-02,6.219315882981730700e-03
1.115505962254136193e+03,5.965078926400942949e-01,9.731056468967576659e-03,-2.238668963164242021e-02,5.553710398901978186e-03
1.116131388119116082e+03,5.945569335723452919e-01,1.041971244029224475e-02,-1.995437693871800894e-02,5.000718360481689120e-03
1.116757414780254976e+03,5.876789254439577226e-01,9.242776119763842363e-03,-1.779948136718761259e-02,4.609402803635675658e-03
1.117384043103673775e+03,5.791890887591704118e-01,8.570311238472277243e-03,-1.598582883949015501e-02,4.425336914892770250e-03
1.118011273957158892e+03,5.693682347836770408e-01,8.250883767480520631e-03,-1.457761136732578337e-02,4.472445598062934485e-03
1.118639108210165887e+03,5.561107753223487604e-01,8.604027908944881370e-03,-1.363938880968220205e-02,4.740642045335479067e-03
1.119267546733824474e+03,5.383530325686372020e-01,9.950382233911722260e-03,-1.323609063931400001e-02,5.194039240268299301e-03
1.119896590400941477e+03,5.155529111405691145e-01,1.171985549201683824e-02,-1.343301771772350932e-02,5.791507603566738681e-03
1.120526240086006055e+03,4.880803330612354385e-01,1.414225233345448723e-02,-1.429584407868071845e-02,6.501613474467540614e-03
1.121156496665192662e+03,4.552558459727226170e-01,1.668202179258840637e-02,-1.589061872032802164e-02,7.307267993197919843e-03
1.121787361016365821e+03,4.152342723337235086e-01,1.940994524971952073e-02,-1.828376740591299704e-02,8.204721487342947137e-03
1.122418834019084215e+03,3.692200829144302587e-01,2.236947729678210456e-02,-2.154209447319377010e-02,9.200994193671523796e-03
1.123050916554603873e+03,3.294103904910442582e-01,2.745011577700907923e-02,-2.573278465255327691e-02,1.031132055260843526e-02
1.123683609505883624e+03,3.059300052177438278e-01,2.935509641001057130e-02,-3.092340489388499536e-02,1.155690361841959016e-02
1.124316913757588054e+03,2.856129747491022997e-01,3.084053322590000687e-02,-3.718190620226841797e-02,1.296294193156894391e-02
1.124950830196092056e+03,2.770391571286815457e-01,3.616121533709389102e-02,-4.457662548250117263e-02,1.455690144605701480e-02
1.125585359709484919e+03,2.769755977989140083e-01,3.708557945025894170e-02,-5.317628739252190651e-02,1.636706846902133416e-02
1.126220503187575559e+03,2.869893558320553151e-01,4.092073567745900531e-02,-6.305000620578959936e-02,1.842144086500737549e-02
