Energy,t0,t0 err,m,m err
5.292814579288640289e+02,9.347599268277682061e-01,1.459510837573909509e-02,-7.122442501732216633e-04,6.869336927331234184e-05
5.294706166688972644e+02,9.325030554370900004e-01,1.476082794013127038e-02,-6.987923423059125110e-04,6.742584771561605927e-05
5.296598753081798350e+02,9.253846799435224701e-01,1.477858453440495344e-02,-6.761952058436372604e-04,6.530127485227065333e-05
5.298492339258712036e+02,9.149889016577422707e-01,1.451890658093494234e-02,-6.467626911105679157e-04,6.254368228380115333e-05
5.300386926012147342e+02,9.030588262480825357e-01,1.439595014713777182e-02,-6.183327006717252586e-04,5.989167646632726931e-05
5.302282514135376914e+02,8.902299958895766308e-01,1.442742702192714548e-02,-5.923063246928608316e-04,5.747529660492298984e-05
5.304179104422508999e+02,8.779359947866691716e-01,1.433165245750249971e-02,-5.665770451883168132e-04,5.509867141799121895e-05
5.306076697668493125e+02,8.734490116230789747e-01,1.263618270032235320e-02,-5.405910298588918229e-04,5.271228784688892241e-05
5.307975294669118966e+02,8.673977179044598529e-01,1.014527664460191346e-02,-5.162959436496447011e-04,5.049562829848112380e-05
5.309874896221023164e+02,8.584586500636812723e-01,8.098675573944554701e-03,-4.945161199215929127e-04,4.852192900083931450e-05
5.311775503121676820e+02,8.479999874345061084e-01,7.382436593725696244e-03,-4.777225275590360389e-04,4.700983440394641919e-05
5.313677116169403689e+02,8.369254510398852487e-01,9.205938641745721115e-03,-4.667809662952542341e-04,4.602966674379415025e-05
5.315579736163367670e+02,8.285252519257753079e-01,9.757092509617622603e-03,-4.606974403129274870e-04,4.548651590348870962e-05
5.317483363903581903e+02,8.158244608790574670e-01,1.002532487916993689e-02,-4.569550948370612641e-04,4.515306509597211669e-05
5.319388000190906496e+02,8.006576294488494394e-01,1.017280395567319445e-02,-4.548137067957172064e-04,4.496249942537373820e-05
5.321293645827049659e+02,7.838240928546463815e-01,1.035536891206948786e-02,-4.533097059804285151e-04,4.482876031599155399e-05
5.323200301614571117e+02,7.649005717046203356e-01,1.032229715165599790e-02,-4.506403191489675433e-04,4.459160731760880098e-05
5.325107968356879837e+02,7.427251973181816513e-01,1.004038167106673964e-02,-4.444369195244243071e-04,4.404157009035478652e-05
5.327016646858237436e+02,7.188561465598424238e-01,9.720566158054871203e-03,-4.350957420200685793e-04,4.321628084844178686e-05
5.328926337923760457e+02,6.924827270721074512e-01,9.386529422867091396e-03,-4.221595828454198984e-04,4.207961371356061758e-05
5.330837042359418092e+02,6.604438209698776374e-01,8.968550325678007612e-03,-4.022034713985938367e-04,4.034163334243630854e-05
5.332748760972036735e+02,6.195281335229068098e-01,8.354329231838443157e-03,-3.742887562669724587e-04,3.794651472811678386e-05
5.334661494569297702e+02,5.624528891683725496e-01,8.528783014448492600e-03,-3.394832630062980710e-04,3.503080815175896155e-05
5.336575243959740646e+02,4.875273114298341870e-01,8.185967705843262901e-03,-2.980149874858839532e-04,3.168744825762438195e-05
5.338490009952765831e+02,3.999213470861606168e-01,7.521014594714738738e-03,-2.524629428510860607e-04,2.823517571408536831e-05
5.340405793358631854e+02,3.078101403822410820e-01,6.922376020415215575e-03,-2.054599905846270062e-04,2.501295149106587244e-05
5.342322594988459059e+02,2.263686891262798873e-01,6.723354263854679387e-03,-1.611696040459678007e-04,2.242539159587700155e-05
5.344240415654230674e+02,1.613647260600804823e-01,5.303995175333301414e-03,-1.222341589026286132e-04,2.064425846755337093e-05
5.346159256168792808e+02,1.213119725650331909e-01,4.779373340078015182e-03,-9.272149235959346663e-05,1.968464642586009221e-05
5.348079117345856730e+02,9.972479659106261995e-02,4.673184450694323373e-03,-6.893263879137465143e-05,1.919629506893085090e-05
5.350000000000000000e+02,8.848333627440729821e-02,4.791979791121599684e-03,-5.112979802834503683e-05,1.901095385742829414e-05
5.351921904946666473e+02,7.837395773072906857e-02,5.920918689520017313e-03,-3.947530505733396443e-05,1.897592288294578817e-05
5.353844833002168571e+02,6.709122776529477528e-02,5.880663874997131557e-03,-3.261071583848672062e-05,1.898751401980462204e-05
5.355768784983688420e+02,5.182154022188564108e-02,4.791526502363379139e-03,-2.827799888397406714e-05,1.900711656470564795e-05
5.357693761709278988e+02,3.486414972241180105e-02,4.486384869694218930e-03,-2.471056765329491620e-05,1.903037150830648482e-05
5.359619763997861810e+02,2.146874645230502712e-02,3.312389062733904228e-03,-2.198677402124920706e-05,1.905243775319869016e-05
5.361546792669233810e+02,1.424993323453375461e-02,3.990551593061136826e-03,-2.019035132380234390e-05,1.906902698030731109e-05
5.363474848544068436e+02,1.010075395056675082e-02,4.186817016055437157e-03,-1.728890287222355996e-05,1.909922581715016706e-05
5.365403932443909980e+02,7.973663401974541085e-03,4.520591728576035459e-03,-1.492814801144367421e-05,1.912688841681595711e-05
5.367334045191179257e+02,6.627778319732037689e-03,4.284687747408962542e-03,-1.376933003133192407e-05,1.914147811958996561e-05
5.369265187609177019e+02,5.876171064782080219e-03,4.039091668645638719e-03,-1.325923304886934767e-05,1.914811080359729546e-05
5.371197360522082818e+02,5.295557979524532881e-03,3.534814269846695608e-03,-1.331570314408918645e-05,1.914737020813864847e-05
5.373130564754952729e+02,5.393403227389765610e-03,4.264551589660010161e-03,-1.348945622767600843e-05,1.914510134443213132e-05
5.375064801133726178e+02,5.249046682140289834e-03,4.269989919365382511e-03,-1.375853120526798098e-05,1.914161720239700452e-05
5.377000070485225933e+02,5.249920659648165885e-03,4.487700751330245263e-03,-1.386818458264303758e-05,1.914020760763629231e-05
5.378936373637154702e+02,4.931922304007602120e-03,4.019272448954757868e-03,-1.383281600438700678e-05,1.914066162151606751e-05
5.380873711418103085e+02,4.937631061737982399e-03,4.105644369568371005e-03,-1.369063890252030834e-05,1.914249293734202449e-05
5.382812084657546166e+02,5.007966087910590246e-03,4.193153698326618564e-03,-1.349562101795024340e-05,1.914502111867326438e-05
5.384751494185844649e+02,5.190794657798031633e-03,4.576327774801739953e-03,-1.324870210221573092e-05,1.914824908932915995e-05
5.386691940834249408e+02,4.996358498250878279e-03,4.396039794606532505e-03,-1.262973962313100108e-05,1.915647306406421019e-05
5.388633425434898072e+02,5.307046324497466383e-03,5.194661683381695573e-03,-1.115277409109553378e-05,1.917685986014153478e-05
5.390575948820822987e+02,4.392601771636809455e-03,3.815097274308425733e-03,-1.030737854202938026e-05,1.918901174333499172e-05
5.392519511825943255e+02,4.302357952293779132e-03,4.260098511302482481e-03,-8.713821974495817292e-06,1.921287069969151686e-05
5.394464115285073831e+02,4.711594249336987193e-03,4.270463674409389829e-03,-1.024426314978425632e-05,1.918993305093737081e-05
5.396409760033923249e+02,4.870710385708040477e-03,4.129975698357185587e-03,-1.081488163332130010e-05,1.918167468485257397e-05
5.398356446909094757e+02,4.886642972312264625e-03,4.220891205107484868e-03,-1.064538471973904971e-05,1.918411106770067864e-05
5.400304176748087457e+02,5.481064442187180002e-03,4.747586796429796065e-03,-1.059069220356669794e-05,1.918490023935655897e-05
5.402252950389299713e+02,5.081515754583801683e-03,4.249333713178416599e-03,-1.040360691097552158e-05,1.918761084067726577e-05
5.404202768672028014e+02,5.010157749594597656e-03,4.241506140480705983e-03,-1.011961918335884919e-05,1.919175824288522030e-05
5.406153632436468115e+02,5.109490899543779260e-03,4.210406560347564227e-03,-9.982141311348822712e-06,1.919378020081509399e-05
5.408105542523718441e+02,5.339727270734079961e-03,4.189169363705159271e-03,-1.006352894530502307e-05,1.919258207173816521e-05
5.410058499775778955e+02,5.714395570883999513e-03,4.365245063083431076e-03,-9.837573738654957928e-06,1.919591642540708579e-05
5.412012505035553431e+02,6.112754571888743584e-03,4.448968326990321298e-03,-9.565232749284840685e-06,1.919996853284699204e-05
5.413967559146850590e+02,6.527072611075957279e-03,4.410128909959016262e-03,-9.382761009234084852e-06,1.920270381829094401e-05
5.415923662954385236e+02,7.131443263490620278e-03,4.498744066734345314e-03,-9.090863803578041279e-06,1.920711330324033285e-05
5.417880817303779395e+02,7.903617594445468478e-03,4.706124375648085452e-03,-8.576205429666979412e-06,1.921498940517700897e-05
5.419839023041564587e+02,8.705951761374196296e-03,5.183947399904801495e-03,-7.537186947068892364e-06,1.923128430657783532e-05
5.421798281015179555e+02,9.700524885879739656e-03,5.346188241755411678e-03,-6.791507121362386109e-06,1.924330317167470051e-05
5.423758592072978217e+02,1.066111318675713737e-02,5.230250702779576377e-03,-6.177035467446301147e-06,1.925341053660319362e-05
5.425719957064222854e+02,1.146997585575016201e-02,4.304978570144472536e-03,-5.643628332576795897e-06,1.926233318775342522e-05
5.427682376839090921e+02,1.302205166300310010e-02,4.291573673096618288e-03,-4.910437470221083438e-06,1.927482292700849440e-05
5.429645852248672782e+02,1.492402132468263407e-02,4.422664646464990676e-03,-4.209301224762614122e-06,1.928701004406083535e-05
5.431610384144978525e+02,1.725914826720161346e-02,4.477873041377994183e-03,-3.638787531527920039e-06,1.929710197594048052e-05
5.433575973380931146e+02,2.009479259417836991e-02,4.637167150713618867e-03,-2.663697296160637199e-06,1.931471393138579275e-05
5.435542620810373364e+02,2.298692314090303862e-02,4.633918464914687368e-03,-9.149383148998200249e-07,1.934744475659919087e-05
5.437510327288069902e+02,2.700855748393819061e-02,4.373468968738017902e-03,1.021939554683181439e-06,1.938540466470446027e-05
5.439479093669702934e+02,3.201927832742204605e-02,4.258265960708973105e-03,3.326997011078840910e-06,1.943290582282401912e-05
5.441448920811878907e+02,3.783711170451282274e-02,4.226458801826762750e-03,6.804022636782334819e-06,1.950930026970016564e-05
5.443419809572126269e+02,4.511291759580125793e-02,4.161861907498298936e-03,1.214347626562296187e-05,1.963757789376760750e-05
5.445391760808898880e+02,5.055690813005199458e-02,4.074263130071439573e-03,2.065263851876695489e-05,1.986886109595539774e-05
5.447364775381574873e+02,5.656184981091083586e-02,4.178997686745395193e-03,3.404713831782376206e-05,2.029726999831422577e-05
5.449338854150462339e+02,6.322315750857153416e-02,5.090042206658821483e-03,5.035309669099149397e-05,2.091863458371798632e-05
