Energy,t0,t0 err,m,m err
1.080230429722266535e+03,5.697676770665953683e-01,4.136227876129740071e-03,-2.290207973258998834e-03,5.142662544201010745e-03
1.080822436362853523e+03,5.735268500930962299e-01,3.628099852530080899e-03,-4.594828668493890905e-03,4.612040086622594924e-03
1.081414996283202299e+03,5.785175407231077926e-01,3.739402748416482611e-03,-7.656958664146540014e-03,4.079293549230427959e-03
1.082008110259304885e+03,5.849035792145804713e-01,4.317439965622733855e-03,-1.154231296565121773e-02,3.589828524477156352e-03
1.082601779068605310e+03,5.894407649389881154e-01,4.407902026325821732e-03,-1.631696962967053161e-02,3.228129858398172576e-03
1.083196003490002113e+03,5.947186041051802929e-01,2.563597323928994663e-03,-2.204737145447186256e-02,3.121997285333310418e-03
1.083790784303853570e+03,5.986517478073160037e-01,3.333127330932203914e-03,-2.880032767822367570e-02,3.387679018247819699e-03
1.084386122291978609e+03,6.025445518553176338e-01,4.092140942940257313e-03,-3.664301568518456981e-02,4.042611277802038959e-03
1.084982018237662942e+03,6.110057052383364162e-01,1.948519375774808091e-03,-4.564298271992192624e-02,5.021701191554554279e-03
1.085578472925660435e+03,6.119669634140525449e-01,3.689741676145661450e-03,-5.586814760948806413e-02,6.255235705469184421e-03
1.086175487142197198e+03,6.129883955762126524e-01,5.803715826984096743e-03,-6.738680249367862141e-02,7.699078301245188341e-03
1.086773061674976134e+03,6.127444052881585446e-01,6.125882000363073315e-03,-8.026761456340075762e-02,9.330429649464157260e-03
1.087371197313177845e+03,6.111457028961152504e-01,6.837214587615656099e-03,-9.457962780709674999e-02,1.113924560550708445e-02
1.087969894847466776e+03,6.064571474426241338e-01,8.175093261633443673e-03,-1.103922647654465156e-01,1.312261506443528590e-02
1.088569155069993485e+03,6.059707037675274854e-01,9.713984013562293809e-03,-1.277753282942040436e-01,1.528166256753519560e-02
1.089168978774398056e+03,6.018466456800390940e-01,1.104454745117344414e-02,-1.467990033353052393e-01,1.761988053894122594e-02
1.089769366755813508e+03,6.002016920439321446e-01,1.260692896985298253e-02,-1.675338586962666909e-01,2.014221170497160207e-02
