 &plot nbnd=  60, nks=   106 /
 -100.165 -100.165 -100.165 -100.164  -57.684  -57.678  -57.673  -57.673  -57.566  -57.565
  -57.562  -57.560  -57.559  -57.558  -57.557  -57.556   -8.819   -8.412    3.413    3.773
    4.166    4.482    5.026    5.368    6.442    6.525    6.785    6.862    6.869    7.140
    7.247    7.249    7.291    7.424    7.481    7.565    7.632    7.669    8.070    8.379
    8.608    8.877    9.783   10.111   12.544   13.802   14.447   16.533   17.649   18.754
   18.924   20.030   21.314   23.665   23.779   25.054   25.222   25.234   25.864   26.062
            0.233333  0.233333  0.000000
 -100.165 -100.165 -100.165 -100.164  -57.685  -57.677  -57.673  -57.673  -57.566  -57.566
  -57.562  -57.559  -57.559  -57.559  -57.557  -57.556   -8.867   -8.364    3.387    3.683
    3.990    4.686    5.180    5.471    6.337    6.478    6.740    6.825    6.868    7.113
    7.314    7.333    7.337    7.392    7.528    7.587    7.666    7.671    8.021    8.258
    8.481    9.041    9.845   10.179   12.321   13.755   14.235   17.041   17.638   18.872
   19.132   20.120   20.844   23.786   23.903   24.724   25.166   25.439   25.919   26.378
            0.200000  0.200000  0.000000
 -100.165 -100.165 -100.165 -100.164  -57.686  -57.676  -57.673  -57.673  -57.566  -57.566
  -57.561  -57.559  -57.559  -57.558  -57.557  -57.556   -8.912   -8.317    3.362    3.589
    3.822    4.916    5.350    5.585    6.235    6.436    6.700    6.780    6.871    7.070
    7.335    7.376    7.414    7.419    7.572    7.614    7.675    7.697    7.962    8.135
    8.333    9.234    9.924   10.242   12.095   13.616   13.987   17.599   17.765   18.984
   19.353   20.219   20.452   23.753   24.076   24.276   25.043   25.805   25.903   26.698
            0.166667  0.166667  0.000000
 -100.165 -100.165 -100.165 -100.164  -57.687  -57.675  -57.673  -57.673  -57.567  -57.567
  -57.561  -57.559  -57.559  -57.558  -57.556  -57.556   -8.955   -8.272    3.338    3.501
    3.667    5.158    5.535    5.706    6.144    6.398    6.664    6.732    6.868    7.015
    7.353    7.370    7.473    7.498    7.601    7.658    7.684    7.724    7.891    8.015
    8.172    9.455   10.019   10.300   11.880   13.410   13.708   18.003   18.194   19.088
   19.562   20.164   20.324   23.518   24.056   24.173   24.875   25.796   26.053   26.322
            0.133333  0.133333  0.000000
 -100.165 -100.165 -100.165 -100.165  -57.687  -57.675  -57.673  -57.673  -57.567  -57.567
  -57.560  -57.560  -57.559  -57.557  -57.556  -57.556   -8.992   -8.231    3.317    3.423
    3.533    5.398    5.729    5.833    6.075    6.366    6.634    6.679    6.854    6.951
    7.366    7.369    7.514    7.560    7.619    7.705    7.710    7.741    7.809    7.909
