-1.72000000e+01 5.76020343e-08 5.18286273e-08 5.77174060e-08 5.91515613e-08 5.34509530e-08 5.23920450e-08 5.19141223e-08 5.03303653e-08 6.14336453e-08 5.26229287e-08 5.44377870e-08 4.38325140e-08 5.29741840e-08 4.79748507e-08 5.39486080e-08 5.62611187e-08 5.37056693e-08 5.32358013e-08 5.74669660e-08 5.56578377e-08
-1.71500000e+01 5.78870433e-08 5.20747597e-08 5.80027297e-08 5.94493397e-08 5.37127563e-08 5.26459960e-08 5.21675820e-08 5.05722903e-08 6.17458550e-08 5.28737957e-08 5.46987647e-08 4.40288823e-08 5.32271520e-08 4.81985243e-08 5.42108360e-08 5.65385767e-08 5.39635013e-08 5.34972677e-08 5.77534833e-08 5.59350380e-08
-1.71000000e+01 5.81742043e-08 5.23226743e-08 5.82902130e-08 5.97494223e-08 5.39765223e-08 5.29018167e-08 5.24229273e-08 5.08159900e-08 6.20604883e-08 5.31264840e-08 5.49616500e-08 4.42265860e-08 5.34819590e-08 4.84237883e-08 5.44749960e-08 5.68181207e-08 5.42232280e-08 5.37607007e-08 5.80421860e-08 5.62143497e-08
-1.70500000e+01 5.84635233e-08 5.25723823e-08 5.85798697e-08 6.00518157e-08 5.42422570e-08 5.31595323e-08 5.26801733e-08 5.10614703e-08 6.23775580e-08 5.33810067e-08 5.52264507e-08 4.44256493e-08 5.37386317e-08 4.86506540e-08 5.47411257e-08 5.70997693e-08 5.44848537e-08 5.40261173e-08 5.83330873e-08 5.64957933e-08
-1.70000000e+01 5.87550407e-08 5.28239097e-08 5.88717297e-08 6.03565567e-08 5.45099877e-08 5.34191620e-08 5.29393507e-08 5.13087643e-08 6.26971027e-08 5.36373903e-08 5.54931967e-08 4.46260730e-08 5.39971803e-08 4.88791407e-08 5.50092300e-08 5.73835467e-08 5.47484137e-08 5.42935420e-08 5.86262197e-08 5.67793953e-08
-1.69500000e+01 5.90487603e-08 5.30772610e-08 5.91658083e-08 6.06636680e-08 5.47797297e-08 5.36807193e-08 5.32004650e-08 5.15578780e-08 6.30191383e-08 5.38956473e-08 5.57618977e-08 4.48278797e-08 5.42576313e-08 4.91092620e-08 5.52793363e-08 5.76694713e-08 5.50139170e-08 5.45629903e-08 5.89216003e-08 5.70651763e-08
-1.69000000e+01 5.93447230e-08 5.33324700e-08 5.94621390e-08 6.09731617e-08 5.50515090e-08 5.39442317e-08 5.34635513e-08 5.18088350e-08 6.33436960e-08 5.41557957e-08 5.60325820e-08 4.50310773e-08 5.45199990e-08 4.93410350e-08 5.55514617e-08 5.79575723e-08 5.52813810e-08 5.48344883e-08 5.92192530e-08 5.73531603e-08
-1.68500000e+01 5.96429383e-08 5.35895447e-08 5.97607320e-08 6.12850823e-08 5.53253460e-08 5.42097100e-08 5.37286137e-08 5.20616517e-08 6.36707977e-08 5.44178577e-08 5.63052607e-08 4.52356770e-08 5.47843037e-08 4.95744737e-08 5.58256297e-08 5.82478593e-08 5.55508330e-08 5.51080580e-08 5.95192013e-08 5.76433640e-08
-1.68000000e+01 5.99434350e-08 5.38485023e-08 6.00616210e-08 6.15994367e-08 5.56012513e-08 5.44771857e-08 5.39956893e-08 5.23163483e-08 6.40004767e-08 5.46818513e-08 5.65799627e-08 4.54416990e-08 5.50505657e-08 4.98095933e-08 5.61018620e-08 5.85403680e-08 5.58222860e-08 5.53837113e-08 5.98214707e-08 5.79358200e-08
-1.67500000e+01 6.02462400e-08 5.41093687e-08 6.03648260e-08 6.19162700e-08 5.58792623e-08 5.47466640e-08 5.42647857e-08 5.25729443e-08 6.43327587e-08 5.49477967e-08 5.68567053e-08 4.56491450e-08 5.53187983e-08 5.00464137e-08 5.63801690e-08 5.88351130e-08 5.60957690e-08 5.56614787e-08 6.01260870e-08 5.82305470e-08
-1.67000000e+01 6.05513630e-08 5.43721560e-08 6.06703677e-08 6.22355910e-08 5.61593873e-08 5.50181817e-08 5.45359280e-08 5.28314547e-08 6.46676640e-08 5.52157063e-08 5.71355013e-08 4.58580423e-08 5.55890313e-08 5.02849483e-08 5.66605877e-08 5.91321187e-08 5.63712883e-08 5.59413770e-08 6.04330680e-08 5.85275667e-08
-1.66500000e+01 6.08588477e-08 5.46368923e-08 6.09782777e-08 6.25574403e-08 5.64416550e-08 5.52917493e-08 5.48091417e-08 5.30919077e-08 6.50052333e-08 5.54856107e-08 5.74163813e-08 4.60683927e-08 5.58612753e-08 5.05252170e-08 5.69431263e-08 5.94314113e-08 5.66488830e-08 5.62234327e-08 6.07424477e-08 5.88269087e-08
-1.66000000e+01 6.11686987e-08 5.49035830e-08 6.12885730e-08 6.28818413e-08 5.67260840e-08 5.55673853e-08 5.50844347e-08 5.33543123e-08 6.53454860e-08 5.57575230e-08 5.76993580e-08 4.62802187e-08 5.61355597e-08 5.07672363e-08 5.72278140e-08 5.97330113e-08 5.69285617e-08 5.65076647e-08 6.10542467e-08 5.91285950e-08
-1.65500000e+01 6.14809610e-08 5.51722647e-08 6.16012900e-08 6.32088080e-08 5.70127007e-08 5.58451200e-08 5.53618463e-08 5.36186937e-08 6.56884543e-08 5.60314630e-08 5.79844617e-08 4.64935297e-08 5.64118990e-08 5.10110223e-08 5.75146690e-08 6.00369463e-08 5.72103433e-08 5.67940997e-08 6.13684903e-08 5.94326520e-08
-1.65000000e+01 6.17956443e-08 5.54429457e-08 6.19164403e-08 6.35383903e-08 5.73015290e-08 5.61249657e-08 5.56413813e-08 5.38850707e-08 6.60341640e-08 5.63074550e-08 5.82717040e-08 4.67083383e-08 5.66903147e-08 5.12565927e-08 5.78037167e-08 6.03432390e-08 5.74942597e-08 5.70827600e-08 6.16852037e-08 5.97390987e-08
-1.64500000e+01 6.21127810e-08 5.57156460e-08 6.22340613e-08 6.38705947e-08 5.75925793e-08 5.64069560e-08 5.59230787e-08 5.41534650e-08 6.63826503e-08 5.65855183e-08 5.85611170e-08 4.69246660e-08 5.69708340e-08 5.15039623e-08 5.80949827e-08 6.06519160e-08 5.77803223e-08 5.73736633e-08 6.20044160e-08 6.00479703e-08
-1.64000000e+01 6.24323993e-08 5.59903927e-08 6.25541740e-08 6.42054710e-08 5.78858930e-08 5.66910960e-08 5.62069477e-08 5.44238983e-08 6.67339430e-08 5.68656747e-08 5.88527197e-08 4.71425153e-08 5.72534670e-08 5.17531543e-08 5.83884760e-08 6.09629987e-08 5.80685653e-08 5.76668443e-08 6.23261547e-08 6.03592837e-08
