-1.62000000e+01 5.05303783e-08 5.33666220e-08 5.25961380e-08 6.00526847e-08 4.99274683e-08 5.60107837e-08 5.69621760e-08 5.10137307e-08 5.41203877e-08 4.87658227e-08 4.95039287e-08 4.99536810e-08 5.60027653e-08
-1.61500000e+01 5.07752930e-08 5.36351407e-08 5.28554247e-08 6.03668793e-08 5.01714480e-08 5.63006307e-08 5.72592393e-08 5.12691063e-08 5.44001027e-08 4.90015713e-08 4.97447043e-08 5.01953720e-08 5.62929767e-08
-1.61000000e+01 5.10220143e-08 5.39057263e-08 5.31166547e-08 6.06835903e-08 5.04172433e-08 5.65927750e-08 5.75586787e-08 5.15264317e-08 5.46820273e-08 4.92390557e-08 4.99872657e-08 5.04388347e-08 5.65854847e-08
-1.60500000e+01 5.12705530e-08 5.41783903e-08 5.33798530e-08 6.10028417e-08 5.06648773e-08 5.68872330e-08 5.78605347e-08 5.17857230e-08 5.49661820e-08 4.94782950e-08 5.02316377e-08 5.06841023e-08 5.68803210e-08
-1.60000000e+01 5.15209350e-08 5.44531647e-08 5.36450337e-08 6.13246653e-08 5.09143633e-08 5.71840387e-08 5.81648163e-08 5.20469977e-08 5.52525973e-08 4.97193040e-08 5.04778310e-08 5.09311787e-08 5.71775057e-08
-1.59500000e+01 5.17731743e-08 5.47300653e-08 5.39122263e-08 6.16490910e-08 5.11657283e-08 5.74832110e-08 5.84715693e-08 5.23102820e-08 5.55412840e-08 4.99621070e-08 5.07258677e-08 5.11800967e-08 5.74770627e-08
-1.59000000e+01 5.20272873e-08 5.50091157e-08 5.41814430e-08 6.19761370e-08 5.14189810e-08 5.77847770e-08 5.87808093e-08 5.25755937e-08 5.58322840e-08 5.02067137e-08 5.09757653e-08 5.14308607e-08 5.77790267e-08
-1.58500000e+01 5.22832973e-08 5.52903400e-08 5.44527037e-08 6.23058410e-08 5.16741477e-08 5.80887630e-08 5.90925603e-08 5.28429557e-08 5.61256093e-08 5.04531447e-08 5.12275440e-08 5.16834997e-08 5.80834103e-08
-1.58000000e+01 5.25412217e-08 5.55737593e-08 5.47260357e-08 6.26382267e-08 5.19312457e-08 5.83951950e-08 5.94068613e-08 5.31123833e-08 5.64212887e-08 5.07014200e-08 5.14812243e-08 5.19380273e-08 5.83902517e-08
-1.57500000e+01 5.28010803e-08 5.58594027e-08 5.50014543e-08 6.29733290e-08 5.21902927e-08 5.87041047e-08 5.97237287e-08 5.33839073e-08 5.67193490e-08 5.09515563e-08 5.17368207e-08 5.21944620e-08 5.86995683e-08
-1.57000000e+01 5.30628887e-08 5.61472827e-08 5.52789873e-08 6.33111740e-08 5.24513130e-08 5.90155083e-08 6.00432063e-08 5.36575447e-08 5.70198153e-08 5.12035753e-08 5.19943610e-08 5.24528300e-08 5.90113963e-08
-1.56500000e+01 5.33266733e-08 5.64374330e-08 5.55586500e-08 6.36517960e-08 5.27143233e-08 5.93294433e-08 6.03653037e-08 5.39333147e-08 5.73227187e-08 5.14574933e-08 5.22538567e-08 5.27131373e-08 5.93257583e-08
-1.56000000e+01 5.35924503e-08 5.67298730e-08 5.58404740e-08 6.39952280e-08 5.29793473e-08 5.96459320e-08 6.06900720e-08 5.42112460e-08 5.76280720e-08 5.17133357e-08 5.25153320e-08 5.29754207e-08 5.96426793e-08
-1.55500000e+01 5.38602380e-08 5.70246263e-08 5.61244730e-08 6.43414907e-08 5.32464027e-08 5.99650037e-08 6.10175253e-08 5.44913587e-08 5.79359210e-08 5.19711110e-08 5.27788063e-08 5.32396837e-08 5.99621983e-08
-1.55000000e+01 5.41300620e-08 5.73217217e-08 5.64106690e-08 6.46906250e-08 5.35155170e-08 6.02866880e-08 6.13476987e-08 5.47736773e-08 5.82462800e-08 5.22308500e-08 5.30443010e-08 5.35059627e-08 6.02843300e-08
-1.54500000e+01 5.44019403e-08 5.76211807e-08 5.66990920e-08 6.50426577e-08 5.37867020e-08 6.06110130e-08 6.16806273e-08 5.50582197e-08 5.85591793e-08 5.24925663e-08 5.33118373e-08 5.37742670e-08 6.06091140e-08
-1.54000000e+01 5.46758957e-08 5.79230317e-08 5.69897583e-08 6.53976267e-08 5.40599857e-08 6.09380143e-08 6.20163310e-08 5.53450180e-08 5.88746490e-08 5.27562820e-08 5.35814360e-08 5.40446197e-08 6.09365723e-08
-1.53500000e+01 5.49519447e-08 5.82272983e-08 5.72826990e-08 6.57555610e-08 5.43353887e-08 6.12677090e-08 6.23548587e-08 5.56340873e-08 5.91927163e-08 5.30220187e-08 5.38531203e-08 5.43170480e-08 6.12667427e-08
-1.53000000e+01 5.52301160e-08 5.85340133e-08 5.75779303e-08 6.61164983e-08 5.46129310e-08 6.16001383e-08 6.26962220e-08 5.59254617e-08 5.95134170e-08 5.32897963e-08 5.41269120e-08 5.45915607e-08 6.15996517e-08
-1.52500000e+01 5.55104273e-08 5.88431900e-08 5.78754870e-08 6.64804753e-08 5.48926393e-08 6.19353280e-08 6.30404747e-08 5.62191603e-08 5.98367640e-08 5.35596407e-08 5.44028297e-08 5.48681947e-08 6.19353257e-08
-1.52000000e+01 5.57928993e-08 5.91548687e-08 5.81753843e-08 6.68475147e-08 5.51745323e-08 6.22733093e-08 6.33876350e-08 5.65152060e-08 6.01628077e-08 5.38315627e-08 5.46808970e-08 5.51469567e-08 6.22738043e-08
-1.51500000e+01 5.60775600e-08 5.94690683e-08 5.84776467e-08 6.72176613e-08 5.54586403e-08 6.26141153e-08 6.37377410e-08 5.68136307e-08 6.04915620e-08 5.41055947e-08 5.49611387e-08 5.54278860e-08 6.26151153e-08
-1.51000000e+01 5.63644253e-08 5.97858190e-08 5.87823060e-08 6.75909467e-08 5.57449767e-08 6.29577770e-08 6.40908307e-08 5.71144550e-08 6.08230670e-08 5.43817533e-08 5.52435757e-08 5.57109887e-08 6.29592903e-08
-1.50500000e+01 5.66535290e-08 6.01051500e-08 5.90893813e-08 6.79674107e-08 5.60335717e-08 6.33043330e-08 6.44469283e-08 5.74177090e-08 6.11573493e-08 5.46600610e-08 5.55282340e-08 5.59963003e-08 6.33063593e-08
-1.50000000e+01 5.69448803e-08 6.04270873e-08 5.93989057e-08 6.83470853e-08 5.63244483e-08 6.36538033e-08 6.48060850e-08 5.77234113e-08 6.14944410e-08 5.49405423e-08 5.58151363e-08 5.62838413e-08 6.36563620e-08
-1.49500000e+01 5.72385153e-08 6.07516673e-08 5.97108983e-08 6.87300140e-08 5.66176283e-08 6.40062337e-08 6.51683157e-08 5.80316000e-08 6.18343763e-08 5.52232193e-08 5.61043033e-08 5.65736233e-08 6.40093240e-08
-1.49000000e+01 5.75344520e-08 6.10789057e-08 6.00253927e-08 6.91162323e-08 5.69131410e-08 6.43616473e-08 6.55336797e-08 5.83422950e-08 6.21771850e-08 5.55081200e-08 5.63957683e-08 5.68656890e-08 6.43652877e-08
-1.48500000e+01 5.78327140e-08 6.14088453e-08 6.03424157e-08 6.95057763e-08 5.72110067e-08 6.47200907e-08 6.59021963e-08 5.86555223e-08 6.25229077e-08 5.57952567e-08 5.66895450e-08 5.71600433e-08 6.47242837e-08
-1.48000000e+01 5.81333297e-08 6.17415080e-08 6.06619853e-08 6.98986853e-08 5.75112593e-08 6.50815897e-08 6.62739093e-08 5.89713163e-08 6.28715607e-08 5.60846647e-08 5.69856637e-08 5.74567303e-08 6.50863463e-08
-1.47500000e+01 5.84363200e-08 6.20769267e-08 6.09841387e-08 7.02949973e-08 5.78139130e-08 6.54461823e-08 6.66488590e-08 5.92897020e-08 6.32231997e-08 5.63763613e-08 5.72841483e-08 5.77557577e-08 6.54515127e-08
-1.47000000e+01 5.87417187e-08 6.24151337e-08 6.13088980e-08 7.06947577e-08 5.81190013e-08 6.58139100e-08 6.70270737e-08 5.96107097e-08 6.35778437e-08 5.66703730e-08 5.75850260e-08 5.80571627e-08 6.58198133e-08
-1.46500000e+01 5.90495383e-08 6.27561583e-08 6.16362983e-08 7.10980003e-08 5.84265493e-08 6.61847963e-08 6.74086073e-08 5.99343617e-08 6.39355307e-08 5.69667253e-08 5.78883240e-08 5.83609687e-08 6.61912943e-08
