Energy,t0,t0 err,m,m err
5.315579736163367670e+02,7.451903198935405648e-01,1.135254185874453453e-03,6.818446700094483362e-06,3.454744283804112467e-06
5.317483363903581903e+02,7.461555269563906467e-01,1.218975252449363243e-03,-9.530244297486713498e-06,3.745048729433338439e-06
5.319388000190906496e+02,7.468784282829202814e-01,1.551135679610255152e-03,-2.796140812563784059e-05,4.794784577347357714e-06
5.321293645827049659e+02,7.473890184209788234e-01,2.201206987578160565e-03,-4.528169214838353182e-05,6.147975720668247438e-06
5.323200301614571117e+02,7.428007771575165785e-01,2.427445961842266287e-03,-5.112479976577881754e-05,6.647427917841182943e-06
5.325107968356879837e+02,7.082718410555461919e-01,1.473499455591425556e-03,-1.428361016581673908e-05,3.958170419488233196e-06
5.327016646858237436e+02,6.858725107924885656e-01,1.569237482358085784e-03,-1.862505042649918038e-05,4.192087552213539348e-06
5.328926337923760457e+02,6.917968585887035449e-01,3.754930190120398664e-03,-1.009619215262705187e-04,1.128281221874665939e-05
5.330837042359418092e+02,6.825207930489267660e-01,5.458743037036140056e-03,-1.653058366692207253e-04,1.761660398399433428e-05
5.332748760972036735e+02,6.595357494146293353e-01,7.474575012412261986e-03,-2.153696602975035815e-04,2.262319742318135923e-05
5.334661494569297702e+02,6.161984464704051145e-01,9.094535772390385103e-03,-2.467846772226219487e-04,2.578011782650081157e-05
5.336575243959740646e+02,5.521773930013773590e-01,9.714458013048368409e-03,-2.609623355902310053e-04,2.720734005358147698e-05
5.338490009952765831e+02,4.670959016072506187e-01,1.018687093615371249e-02,-2.586009258076010981e-04,2.696953359463754262e-05
5.340405793358631854e+02,3.694206774771643942e-01,9.019810624118974884e-03,-2.348915907207407535e-04,2.458397908470276243e-05
5.342322594988459059e+02,2.690035496575615692e-01,6.781526715585874804e-03,-1.793712365079086360e-04,1.901910619448384551e-05
5.344240415654230674e+02,1.890124286679788213e-01,4.559632323574089492e-03,-1.179850308778460457e-04,1.293925664144684936e-05
5.346159256168792808e+02,1.343649672270454398e-01,2.800204090202453727e-03,-6.808449113002955626e-05,8.168476999007995897e-06
5.348079117345856730e+02,1.066213793194556170e-01,1.755544047929820427e-03,-3.720367680758915579e-05,5.488335222756385713e-06
5.350000000000000000e+02,9.803470744696007877e-02,1.420318000576499410e-03,-2.711933150482698246e-05,4.735789650622660674e-06
5.351921904946666473e+02,9.101258019653103715e-02,1.294863337805916533e-03,-1.469938582317757978e-05,3.979053854794781440e-06
5.353844833002168571e+02,7.882772606756538458e-02,1.392435541691963230e-03,-6.987015158280031962e-06,3.652164234809620787e-06
5.355768784983688420e+02,6.121863335259329630e-02,1.313703318127136229e-03,-3.330890949542855625e-06,3.547422498660065876e-06
5.357693761709278988e+02,4.227800545955447131e-02,1.315803557803037855e-03,-3.903301039520883363e-06,3.561470624369437094e-06
5.359619763997861810e+02,2.799585904278483611e-02,1.303971317159324317e-03,-5.439547220389683385e-06,3.603538705754734309e-06
5.361546792669233810e+02,1.947476604004708470e-02,1.254046053101908484e-03,-3.699207964247222416e-06,3.556359178420055384e-06
5.363474848544068436e+02,1.448991487769712636e-02,1.371996486035004887e-03,1.576786326996434140e-06,3.464855777841955883e-06
5.365403932443909980e+02,1.135493961945112720e-02,1.203802671907382941e-03,7.770089363070432486e-06,3.461692153155443303e-06
5.367334045191179257e+02,1.014628072873070136e-02,1.314070503467477643e-03,1.152877896540081460e-05,3.515056811595363951e-06
5.369265187609177019e+02,1.124897230601807491e-02,1.270232067442428423e-03,1.313871988424672017e-05,3.550238658612544325e-06
5.371197360522082818e+02,1.266483892246185114e-02,1.226950479268358379e-03,1.424156977255169477e-05,3.578451173415426394e-06
5.373130564754952729e+02,1.411396443625015720e-02,1.243192668135872534e-03,1.577191974686304693e-05,3.622972812442988417e-06
5.375064801133726178e+02,1.602583987159196879e-02,1.316235080410551499e-03,1.687439819048282250e-05,3.658801906589338789e-06
5.377000070485225933e+02,1.807986955752218655e-02,1.449496029255178996e-03,1.934513350460913365e-05,3.750004780789591055e-06
5.378936373637154702e+02,2.152560968342367292e-02,1.423815330204987635e-03,2.509967309733863671e-05,4.015500252859401738e-06
5.380873711418103085e+02,2.725064253806554551e-02,1.536540597868516714e-03,3.080168061616272540e-05,4.340569649196888481e-06
5.382812084657546166e+02,3.730738652028954550e-02,1.559021593396022268e-03,3.530822376446655887e-05,4.632667638915332866e-06
5.384751494185844649e+02,5.026831706836059482e-02,1.685476977899315982e-03,4.090573778789342358e-05,5.029933458372615656e-06
5.386691940834249408e+02,6.753960589424883032e-02,1.883244028253992742e-03,4.988885115359731104e-05,5.728073519207128804e-06
5.388633425434898072e+02,8.818580965902460267e-02,2.463613802526747228e-03,7.350575901005122975e-05,7.777737484441677820e-06
