Energy,Baselined Counts,0.04,.04 err,0.11,.11 err,0.18,.18 err,0.26,.26 err,0.33,.33 err,0.4,.4 err,0.48,.48 err,0.55,.55 err,0.62,.62 err,0.69,.69 err
676.95937,7.58784,304.27885,0.24152,310.70453,0.1852,321.4642,0.48816,336.75274,0.59067,354.21907,0.24757,375.20618,1.14232,398.51651,0.72876,422.06387,0.7371,441.22679,0.1336,457.33007,13.41137
677.23387,8.61867,304.59583,0.41474,310.48939,0.51942,322.27971,0.25229,336.92705,0.2246,354.74989,0.34385,376.34577,1.12483,399.69212,0.84593,424.06641,0.34676,444.10274,1.08633,452.0515,4.29788
677.50855,9.87283,304.38089,0.26263,311.08638,0.44244,322.64132,0.53967,337.67663,0.20702,355.38175,0.682,377.57646,0.78406,401.38111,0.84119,426.11525,0.75496,447.14452,2.25262,458.77765,1.02398
677.7834,11.23799,304.44429,0.53866,310.95853,0.67945,323.04199,0.6456,338.22264,0.64779,356.31289,0.7969,379.02445,0.78525,403.23192,0.8432,427.50937,0.93672,452.01849,2.83927,472.55843,11.7586
678.05842,12.6401,304.3714,0.39573,310.45058,0.35155,322.80776,0.45009,338.96677,0.87818,357.38256,0.7242,380.57288,0.74498,405.07505,0.76596,429.23038,0.8328,454.32737,3.4051,473.55072,9.63824
678.33362,13.89886,304.12106,0.06652,310.52743,0.66629,322.62168,0.61131,339.5694,0.75164,358.31153,0.7418,381.86499,0.98193,406.6082,0.7729,431.61831,0.74985,454.80589,5.04318,467.10588,1.7749
678.60899,15.6925,303.81521,0.26211,310.44244,0.25767,323.16169,0.38703,340.28244,0.51274,359.78396,0.84053,383.84338,1.34085,408.83294,0.88225,433.98468,1.63725,456.39414,4.59916,470.8166,12.16208
678.88453,17.36606,303.63019,0.42855,309.80718,0.05873,322.8476,0.45466,340.67214,0.4526,360.50681,0.81905,385.6024,1.40541,411.22505,0.66842,437.17735,1.23477,459.6022,0.84557,480.04353,5.07363
679.16025,19.22092,303.83438,0.18057,310.10714,0.5403,323.17855,0.49739,340.72951,0.18346,361.86964,0.57274,387.43199,1.27629,413.6562,0.85096,440.04286,1.15013,465.63287,1.72742,479.80248,2.76113
679.43614,21.51518,304.28332,0.35487,310.58599,0.34743,323.17161,0.69099,341.61733,0.07729,363.6388,0.67647,389.78966,1.52352,416.69239,0.99674,443.07698,1.88955,469.41473,2.4463,476.91307,9.573
679.71221,23.74702,304.1736,0.28366,310.21397,0.5795,323.26982,0.11747,342.79404,0.14615,365.32703,0.8311,392.00102,1.63012,419.6512,0.71177,446.31199,1.57799,473.65697,1.54084,485.01203,12.57032
679.98845,25.90107,303.89759,0.47571,310.43496,0.54882,323.1763,0.57206,343.48103,0.73614,366.56335,0.83142,394.51779,1.39485,422.4913,1.13728,449.53749,0.31837,475.12337,0.89165,487.33608,13.48471
680.26487,28.16615,303.71611,0.3031,310.18893,0.39739,323.10456,0.8235,344.47256,0.97123,368.1283,0.59437,397.11044,1.46929,425.19669,1.13188,453.32043,0.51496,475.76692,2.54635,493.31359,12.42059
680.54146,30.32672,303.99545,0.23043,309.73311,0.18341,322.87634,0.49676,344.95097,0.58242,369.84297,0.48987,399.44061,1.41224,428.52024,1.08915,455.46103,0.73678,476.34992,2.13151,492.0851,13.00306
680.81823,32.60194,303.89335,0.19178,310.17513,0.09775,324.0508,0.26157,345.58587,0.69158,371.2644,0.94472,402.1328,1.23873,431.47635,1.0291,458.36091,0.62522,478.13763,2.42501,487.71294,14.02855
681.09517,34.75463,304.2272,0.10475,310.46768,0.47384,324.3094,0.31421,346.27183,0.6358,372.70641,1.16759,404.81829,1.33869,434.16198,1.34501,460.48527,0.67469,482.97367,1.17538,492.06157,6.35086
681.37229,37.23392,304.21628,0.20825,310.59513,0.1621,324.07711,0.92242,347.5696,0.85043,374.50537,0.58022,407.81409,1.29442,437.21965,1.21954,463.04829,1.22182,486.74246,1.48898,508.96954,9.79783
681.64959,39.14477,303.86342,0.38268,310.37705,0.09236,323.72345,0.94099,347.79882,0.5841,376.26484,0.78152,410.06916,1.12739,439.70832,1.36801,464.87574,0.75494,489.3385,4.59431,513.51961,14.22631
681.92706,41.20251,303.78359,0.26522,310.20432,0.27157,324.1216,0.38881,348.82459,1.11555,378.30765,0.68967,412.25083,1.21934,441.87469,1.3781,468.0353,0.97487,491.33961,3.676,515.12078,9.69861
682.2047,43.16141,303.84616,0.31991,310.5117,0.38712,324.43142,0.9949,350.02195,0.75914,380.15001,0.54547,414.57361,1.43134,443.63168,0.80148,470.7145,1.34565,494.78878,1.3936,525.18797,6.87935
682.48253,45.40085,303.95443,0.34813,310.05155,1.01269,324.49095,0.52041,350.82142,0.41087,381.94362,0.40046,416.81844,1.35207,446.6593,1.13824,473.57321,0.77459,500.43984,1.11006,534.61582,14.03704
682.76053,47.11508,304.03572,0.18969,309.9335,0.63276,325.11317,0.55812,351.39853,0.10501,383.18014,0.49729,418.37893,1.33474,448.67733,1.53292,477.02917,0.9967,506.14645,3.91444,525.45098,13.13647
683.0387,49.38104,304.07891,0.21183,310.14385,0.27171,325.28084,0.26199,352.68308,0.31951,384.82185,0.82521,420.78903,1.79082,451.12514,1.45344,481.32161,0.77589,508.90049,4.23074,526.4749,12.7285
683.31706,51.86032,304.11452,0.26359,310.20149,0.47472,325.32682,0.67406,353.74171,0.37489,386.77439,0.80998,423.05333,1.70414,454.32292,1.37938,485.73443,0.84525,512.49631,2.85149,534.15438,12.59804
683.59559,54.07287,304.20603,0.30262,310.12103,0.33513,325.69502,0.529,354.64399,0.36711,388.58681,0.89293,425.10869,1.1917,457.04344,1.27247,489.67952,0.38486,516.57236,1.70069,529.31856,17.15234
683.87429,56.31596,303.96913,0.25422,310.19933,0.29887,326.64434,0.51229,356.37597,0.68879,390.20006,0.3699,427.12781,1.37631,459.93186,0.92279,493.28246,0.44578,521.00131,2.47486,536.05699,12.98946
684.15318,59.1327,303.97964,0.21112,310.7491,0.42702,327.30021,0.41499,357.39121,1.01165,391.93279,0.59386,430.03344,1.47743,463.49323,1.68008,498.16499,0.62696,525.69693,1.8646,543.62366,12.73675
684.43224,61.52948,303.94156,0.23554,311.07494,0.37686,327.24481,0.53197,358.2183,0.5729,393.92647,0.94442,432.41862,1.56585,466.44153,1.33667,502.3299,1.08121,527.96182,1.89227,541.91948,13.09206
684.71148,63.95272,304.56125,0.26199,311.11651,0.03461,329.02747,0.83561,360.07824,0.35766,395.89652,0.97072,434.24334,1.5145,470.13807,1.20642,505.18866,1.75765,532.62336,1.87644,548.20797,16.09909
684.99089,66.06539,304.35722,0.12093,311.37776,0.37608,330.79015,1.51227,361.63219,0.74181,397.24709,0.88105,435.99958,1.81925,473.27098,1.53393,508.20146,2.50924,535.46643,3.06601,562.64353,6.46746
685.27049,68.57077,304.63126,0.32334,311.4824,0.387,331.46958,1.66372,363.0609,1.02706,398.92481,0.82728,438.58586,1.97678,476.45502,1.79101,512.03505,3.03022,538.79684,3.98258,567.70562,13.36678
685.55026,70.58704,304.60016,0.36611,312.04873,0.28045,332.05074,1.44373,364.6857,1.02506,400.57759,0.85799,440.71021,1.90727,478.69558,1.42499,514.73996,2.30673,543.22853,3.86392,565.12614,6.67981
685.83021,72.33667,304.85783,0.11871,312.46781,0.56367,332.39772,1.58121,365.59417,0.35049,401.9427,1.08905,442.56295,2.06329,480.59066,1.47205,517.39464,1.53206,548.49429,3.92392,570.34065,10.17914
686.11034,73.44269,305.10857,0.24151,312.9465,0.35921,333.29886,1.75176,366.49824,0.32699,402.70382,1.26449,444.12206,2.55092,481.19418,1.56823,519.44298,1.40258,550.36469,3.76238,567.70941,13.50171
686.39065,74.72278,305.27122,0.48246,313.54278,0.31866,335.00882,1.70306,367.66517,0.83536,404.18931,1.59785,445.4569,2.10595,482.00636,1.42182,521.16997,2.58172,554.45788,6.26467,572.64641,14.43609
686.67114,74.70983,304.33876,0.38571,313.93701,0.55201,335.47543,1.78659,368.5642,0.91817,404.34382,1.53956,445.36541,1.99802,481.85035,1.63376,520.73707,2.05649,555.23129,7.80637,563.40431,18.58911
686.95181,74.74266,305.04958,0.21218,314.3696,0.18063,337.34096,1.23748,369.68511,0.88698,404.68212,1.33255,445.09309,2.13911,481.60539,1.17121,520.83666,1.97432,553.26386,7.4047,556.6302,18.7206
687.23265,73.74627,304.82132,0.44241,314.98858,0.24416,339.07115,1.29608,369.45661,0.6047,404.63074,1.50153,444.06535,2.18686,479.80488,1.37804,518.32871,1.5466,554.73768,3.69246,561.32588,14.58733
687.51368,72.40803,304.96956,0.19109,315.62685,0.25365,339.67132,1.1083,369.72603,1.36062,403.93791,1.62068,442.41282,2.19259,477.7183,2.05685,516.55753,0.85082,553.2907,1.48108,569.56588,8.45321
687.79488,70.18219,305.24133,0.11185,316.60731,0.47174,340.94791,0.93058,369.52592,0.92314,402.4355,1.50066,440.09747,2.1268,474.62038,2.24184,512.5893,2.13265,549.1549,3.89026,573.98209,6.90732
688.07627,67.50683,305.76405,0.42664,317.13872,0.62699,341.67878,1.02049,369.1667,0.5863,400.88576,1.37384,437.1091,2.42504,471.08479,1.87983,507.87665,2.22598,544.80155,1.16431,565.41843,9.84236
688.35783,63.6276,305.31679,0.14285,317.5255,0.50276,341.97183,1.41575,368.03794,0.95555,398.78006,1.19817,432.87825,2.22401,465.82807,1.89929,501.22679,2.72546,539.61089,3.79849,561.95765,16.54748
688.63957,59.58989,305.72621,0.30182,317.95387,0.35779,342.08459,1.82548,367.59494,0.91568,396.75752,1.03559,428.60142,1.96283,460.30979,1.93293,493.76918,3.55453,530.71071,4.5422,561.51647,13.62015
688.9215,55.19922,305.61888,0.38153,318.61431,0.40175,342.38934,1.65925,366.28195,0.56266,394.11512,1.13128,424.41879,2.29998,454.07333,1.94156,485.97079,2.92069,522.97623,6.26652,561.80275,10.3794
689.2036,51.17347,305.73602,0.08712,318.683,0.84513,342.02435,1.58238,365.06427,0.64134,391.3294,1.00226,420.24844,2.37165,448.82062,1.94535,479.52171,2.98208,515.8654,4.96458,566.0098,8.28418
689.48589,47.18373,306.04513,0.18234,318.89075,0.99349,341.70622,1.83354,363.56301,0.95499,388.88651,1.41987,416.44866,1.94216,443.3178,1.76231,472.67686,2.5208,507.37846,4.2731,553.18131,13.71538
689.76835,42.65288,306.03227,0.4775,319.30029,0.56728,340.34857,1.49154,361.66052,1.04488,385.83174,1.26069,411.9609,2.18852,437.3097,1.59213,465.53509,2.38008,498.66087,3.4394,540.45647,6.04774
690.051,38.01827,306.08963,0.08804,318.72096,0.44443,339.1691,0.8561,359.469,0.85402,382.66023,1.14129,407.162,2.36216,431.6257,1.48453,458.28337,2.95727,488.73665,3.74349,525.36627,7.71434
690.33383,33.86784,306.61092,0.3065,318.40648,0.36912,337.6348,1.22357,356.73249,0.83085,379.53422,0.95155,402.85658,1.81525,426.65138,1.39448,452.24753,2.66294,482.39075,1.66946,519.89778,6.9994
690.61684,30.30905,306.42422,0.92854,318.10388,0.56445,336.60982,1.52723,355.00995,1.10363,376.80144,1.00435,399.00656,1.62589,422.32138,1.77157,447.54162,2.67963,476.68518,0.61774,505.68144,15.13307
690.90003,27.42559,305.84017,0.61112,317.67869,0.38964,334.49435,1.48137,353.467,1.22925,374.22512,0.96944,396.03436,1.67239,419.00266,1.287,443.89769,2.84761,471.65953,2.67202,504.17869,10.28345
691.1834,24.95421,306.31239,0.52088,316.84223,0.18089,333.20464,1.26498,351.38712,0.81772,371.48327,0.92356,393.66313,1.684,416.68306,1.44474,440.29883,2.02691,466.94069,2.67255,496.54301,2.65958
691.46695,23.12951,306.00993,0.16392,315.91747,0.21986,332.26117,0.92754,349.70737,0.76959,369.12988,1.11676,392.06811,1.5161,414.76955,1.25355,438.50262,1.61774,464.10909,3.05675,489.73882,6.01136
691.75069,21.55963,305.72612,0.54995,315.41949,0.68733,330.50777,0.86789,348.00827,1.04303,367.7898,0.97609,390.58082,1.39915,413.0227,0.81098,436.46943,1.41131,462.54989,3.36655,483.49935,7.84829
692.03461,20.75867,305.64056,0.5067,314.51702,0.2349,329.3105,0.98764,346.56259,0.7504,366.83581,1.14508,389.97185,1.16919,412.156,0.94863,436.12535,1.15763,460.55739,2.78198,478.64863,3.68178
692.31871,20.21293,305.39026,0.23543,314.18957,0.28898,328.52983,1.14181,345.40754,0.43609,365.99995,1.14125,389.32673,1.04386,411.84221,1.15463,436.11379,0.7514,460.31218,0.90112,472.45529,15.58575
692.60299,19.98602,305.95582,0.03171,313.58727,0.38206,327.54914,1.19536,344.791,0.52144,365.53482,1.0882,389.4928,1.22557,411.90471,1.3965,435.31208,0.52001,456.05593,1.90456,466.3583,5.40415
692.88746,19.90581,305.48515,0.27344,313.09644,0.27453,327.08813,1.19394,344.63027,0.50626,365.41557,0.56493,389.4836,1.30311,411.76193,1.07136,435.39644,1.42797,456.82442,1.24432,472.01294,3.38532
693.1721,19.97425,305.1774,0.13832,312.66745,0.36575,326.42867,1.04184,343.89212,0.44674,365.35991,0.54527,389.61032,1.43622,412.13932,1.2627,435.53329,0.66926,456.16513,2.74927,474.80484,5.94884
693.45693,19.75586,305.2888,0.27691,312.79075,0.06197,325.72984,0.98684,344.07495,0.42417,365.13381,0.69335,389.3728,1.57018,412.10899,1.0126,434.81254,1.17757,455.877,2.6939,470.03346,5.10946
693.74195,19.59599,305.2142,0.44202,312.16475,0.2989,325.15574,0.7197,343.88594,0.75845,365.01724,0.76501,389.33746,1.46191,411.61015,0.72883,435.21612,0.95333,456.49966,1.23563,471.78379,5.75728
694.02715,18.97365,304.60485,0.27537,311.59982,0.27815,325.68148,0.74793,343.44073,1.11644,364.51748,0.49325,388.58683,1.6517,411.03957,1.12426,434.25918,1.50513,455.51487,2.89741,474.75255,11.90864
694.31253,18.84314,304.41236,0.31815,311.77753,0.32764,325.78926,0.89414,343.58526,0.42242,364.64692,0.74704,388.45227,1.55927,410.63348,1.14722,433.9418,1.42345,455.81397,3.14615,479.16052,8.07208
694.59809,18.16087,304.36998,0.43409,311.41201,0.25958,325.34811,0.73941,343.36097,0.53615,364.43309,1.03793,387.82942,1.4292,409.39315,1.14371,433.04772,0.96868,455.61882,4.08528,469.67176,7.37227
694.88384,17.71144,304.55218,0.53061,311.90902,0.39201,325.03901,0.86076,343.67848,0.58386,364.21083,1.22591,387.31599,1.24412,409.08823,1.26803,431.53589,1.73511,452.34735,2.77971,469.8319,9.94269
695.16977,16.78017,304.09694,0.72696,311.59601,0.51453,325.06822,1.06391,343.3784,0.68699,363.53125,1.15489,386.35908,1.38856,408.07307,1.73226,429.61218,2.01132,450.76798,1.02544,480.73399,8.2505
695.45589,15.81219,304.05388,0.25726,311.44952,0.51353,325.29271,1.53912,343.06571,0.61913,362.91118,0.81819,385.3846,1.5162,406.61306,1.30847,428.36142,1.91892,449.34415,1.26399,472.00745,8.30145
695.74219,14.54668,304.47713,0.32929,311.43206,0.55548,325.92416,1.06149,342.76552,0.6928,362.37219,1.19123,383.93016,1.32797,404.79084,1.3348,426.2404,2.08293,448.09709,2.80584,479.41451,3.66096
696.02868,13.36672,304.21827,0.51758,311.98569,0.08615,325.98543,0.81249,342.12403,1.10205,361.51638,0.85862,382.99379,1.41155,403.02513,1.10158,424.12292,1.584,446.44734,3.12306,472.12928,9.34192
696.31535,11.97595,304.26842,0.28315,311.90911,0.35683,325.90938,0.91362,341.72127,0.7253,360.3924,0.89985,381.37305,1.30989,401.24142,1.1728,422.74608,1.11101,443.47422,2.34444,465.06235,7.43561
696.6022,10.89998,304.02836,0.19602,311.99468,0.69324,325.4971,0.55457,341.10411,0.4907,359.98006,1.00127,380.45042,1.28288,399.64274,0.8297,420.66425,1.20979,441.18706,1.63246,459.13778,5.03081
696.88924,9.50154,304.22474,0.2288,311.51092,0.54816,324.90917,0.84237,340.44518,0.40114,358.89208,0.96658,379.01432,1.48443,397.82918,0.67144,418.77011,1.3534,440.52876,1.31365,454.85634,3.78426
697.17647,8.54446,304.06406,0.27714,311.33323,0.20454,324.31882,0.92973,340.55562,0.28627,358.31857,1.12204,377.80244,1.60508,396.86233,1.13167,417.28589,1.61804,436.57487,2.45543,458.83098,6.95834
697.46388,7.05885,304.31127,0.31484,311.49426,0.15214,323.99989,1.31889,340.0096,0.24538,357.28709,0.83755,376.23506,1.55791,394.90299,1.25261,414.98212,1.58699,435.22313,2.7007,445.4251,8.76315
697.75148,6.28164,304.58868,0.49345,311.12371,0.71671,324.15533,0.98715,339.66643,0.27262,356.44465,0.64677,375.52261,1.32006,394.14627,0.58449,413.31553,0.79735,434.29138,1.4352,448.18039,5.78971
698.03926,5.25506,304.2956,0.15006,311.25664,0.30264,323.49682,0.8788,338.86342,0.16501,355.58217,0.61743,374.61274,1.14176,393.06271,0.75677,411.43346,0.50414,431.74353,1.64821,450.71229,8.31104
698.32723,4.55197,304.22704,0.19201,311.10015,0.59965,323.02494,1.07358,337.76806,0.33898,354.77682,0.49788,373.77976,1.1393,392.54178,0.95987,410.84586,1.35964,430.91533,1.48879,453.2902,2.2053
698.61539,3.95931,304.23787,0.10653,311.00217,0.58869,322.14543,0.76549,337.4925,0.98357,354.24725,0.54796,373.36591,1.31554,391.5625,0.57391,410.49179,1.9572,428.85927,2.39423,448.78536,7.59814
698.90373,3.51914,304.45195,0.13661,310.79298,0.71006,321.67427,0.57715,336.90336,0.95837,353.9829,0.66859,373.03336,1.24712,391.07946,0.80093,409.50341,1.40998,428.45319,1.96844,439.20706,10.11362
699.19226,3.106,304.21402,0.3557,310.5607,0.27611,321.24871,1.04363,336.55131,0.7559,353.47779,0.38428,372.67631,1.27202,390.45795,1.12978,409.40754,1.46286,428.83727,1.22102,437.19059,9.68167
699.48097,2.84243,303.8635,0.25503,310.41581,0.18064,321.31446,1.28779,336.34393,0.8664,353.01433,0.56019,372.40121,1.24324,389.98965,1.02787,409.93526,1.4164,428.39733,0.57434,441.96314,8.34324
699.76987,2.58902,303.93408,0.41194,309.74272,0.69937,320.76417,0.7768,336.12177,0.47435,352.55881,0.41754,372.13766,1.1813,390.01756,0.98575,409.44794,1.1566,428.50848,2.00889,440.47804,18.31899
700.05896,2.46143,304.06831,0.28212,309.90001,0.50278,320.87316,0.68429,335.86163,0.43699,352.53724,0.64251,372.10101,1.20576,389.97247,0.96293,408.56156,1.60024,428.36282,2.85212,439.88797,12.86029
700.34824,2.26588,304.39651,0.21626,309.70881,0.39804,320.51253,0.90763,335.64776,0.22091,352.37961,0.79223,371.75933,1.27176,389.79361,0.97222,408.86187,0.79621,426.48622,1.87441,446.55817,15.48036
700.6377,2.09456,303.99775,0.09752,309.50023,0.47188,320.17614,0.93202,335.72772,0.23277,352.13346,0.84734,371.74479,1.13608,389.57129,1.15196,408.5183,1.15234,424.88176,0.9263,447.49268,3.56974
700.92735,1.85801,304.12541,0.14708,309.54254,0.4934,320.2577,0.6763,335.43182,0.19956,352.06853,0.45916,371.567,0.90952,389.04641,1.20816,408.24873,1.13294,426.01863,1.53478,440.41477,6.00689
701.21719,1.66983,304.07784,0.10609,309.57078,0.05004,320.64772,0.61981,335.19152,0.29878,351.92396,0.51167,371.07775,0.86293,388.93269,0.90418,408.68694,1.97551,424.91432,2.32582,437.68967,2.30162
701.50722,1.26176,303.8467,0.03877,309.87397,0.28236,320.28331,0.77576,335.39391,0.5034,351.8349,0.32841,370.6476,0.73946,388.19155,0.95801,408.0116,1.56044,424.68118,1.33314,440.38196,8.25655
701.79744,0.87803,303.53125,0.16179,309.85194,0.33491,320.76121,0.30579,335.07611,0.26034,351.77225,0.50094,370.20367,0.65083,387.72932,0.62918,407.0041,1.48024,424.5077,2.09432,443.88732,4.8305
702.08784,0.582,303.66809,0.21154,309.71096,0.48026,320.61306,0.8235,335.02795,0.34679,351.58116,0.69999,369.93255,0.81277,387.26385,0.92633,406.30085,1.50323,426.38062,3.88089,442.45333,3.47031
702.37843,-0.01988,303.69552,0.36086,309.66208,0.65597,320.38149,1.21245,334.72044,0.3361,350.94436,0.73959,369.3611,0.78255,386.71913,1.30342,405.39007,1.03804,423.67436,1.61713,437.91307,5.39299
702.66921,-0.55845,303.77298,0.21968,309.52626,0.46055,320.75999,0.77775,334.78609,0.44079,350.54033,0.74101,368.87786,1.00634,385.92195,1.08507,404.55848,0.82808,421.707,0.6928,439.98078,6.05837
702.96018,-1.0016,303.93003,0.49701,309.63748,0.49659,320.20971,0.41524,334.96947,0.56575,350.15306,0.80187,368.27102,1.16607,385.40824,0.59973,404.1037,1.14506,421.99864,3.84773,433.93346,10.13423
703.25134,-1.529,303.80531,0.28611,309.29717,0.29482,320.1933,0.90274,334.80207,0.39175,349.89446,0.8569,367.82536,1.00127,384.48613,0.63965,403.18529,0.99667,423.05283,1.47412,425.28732,3.83789
703.54269,-1.92236,303.91467,0.33825,310.03939,0.201,320.09382,0.99182,334.55573,0.49692,349.9081,0.75883,367.27217,1.0642,384.08977,0.75715,402.19943,0.83946,421.06498,1.66765,429.54118,0.99443
703.83423,-2.55445,303.69073,0.48101,309.87194,0.21244,319.76915,0.25125,333.945,0.06367,349.05346,0.824,366.73725,0.75276,383.51251,0.59809,401.69689,0.9881,417.42063,2.73529,430.47281,4.24625
704.12596,-3.05279,303.66664,0.07429,309.55721,0.26381,320.03724,0.45724,333.19246,0.32418,348.42488,0.867,366.04446,0.8004,383.15487,0.78484,401.62474,1.14253,416.54823,2.55737,436.2417,6.22368
704.41787,-3.49609,303.44135,0.13533,309.60047,0.52953,319.83749,0.61055,333.09893,0.4191,348.37946,0.74105,365.5673,0.77026,382.61076,0.73301,400.38215,0.76412,416.34493,3.86102,432.91294,1.70787
704.70998,-3.75196,303.6263,0.35177,309.59938,0.34876,319.93028,1.02921,333.11903,0.3251,348.19326,0.56716,365.65137,0.91835,382.05307,0.61435,399.35634,0.61163,415.83051,2.03196,435.3166,10.90697
705.00228,-4.17071,303.68871,0.34269,309.39362,0.6111,320.18678,0.36675,332.96215,0.26796,347.75027,0.47061,365.19072,0.66853,381.5612,0.75542,398.82427,0.53217,415.53039,1.70667,430.7485,3.08399
705.29477,-4.31692,303.76814,0.16735,308.88244,0.48592,319.92701,0.40423,332.81227,0.33831,347.83561,0.53118,364.93104,0.73992,381.49803,0.73914,398.37497,0.28221,416.93046,2.25329,422.4302,9.18267
705.58745,-4.74222,303.81294,0.19747,309.29003,0.23489,319.52399,0.42682,332.19617,0.24887,347.30147,0.62172,364.50862,1.13649,381.04153,0.93969,398.19922,0.26198,415.24808,1.76193,433.33974,11.31786
705.88032,-4.87844,304.20591,0.17637,309.11053,0.37072,319.56221,0.86192,331.77621,0.53978,347.3341,0.47148,364.30268,1.0581,380.89087,0.74936,397.95393,0.57719,415.84547,1.21905,425.31046,10.64144
706.17338,-5.06915,303.75029,0.14394,308.72701,0.19637,319.28583,0.73339,331.89437,0.5043,346.89405,0.66572,364.07836,0.86465,380.81489,0.98873,397.97027,0.79171,416.17423,1.66708,419.69529,6.54768
706.46663,-5.32094,303.52818,0.5967,308.78246,0.098,318.95645,0.30635,332.09144,0.38087,346.86304,0.42331,363.86715,0.94164,380.12421,1.08135,397.9652,0.7569,415.63061,1.53024,423.79464,3.16225
706.76007,-5.50608,303.86569,0.6095,308.71346,0.1378,318.79306,0.19677,332.01813,0.29369,346.71252,0.29391,363.6841,0.71845,380.06807,0.74665,397.3761,1.05641,413.34928,3.56676,431.09425,2.13469
707.05371,-5.54275,303.40883,0.52841,309.0881,0.19795,318.82875,0.67905,331.70004,0.14885,346.75281,0.3018,363.70768,0.82958,380.02201,0.64287,397.07465,0.65975,413.54375,2.26569,435.55647,5.7785
707.34753,-5.55829,303.26101,0.18131,309.06857,0.32153,318.54144,0.35663,331.95532,0.14599,346.45972,0.55875,363.59474,0.71685,380.22576,0.56769,397.05214,0.22511,415.51099,1.82313,432.38497,7.04224
707.64155,-5.48001,303.86496,0.56177,309.06933,0.12107,318.53201,0.27099,331.69058,0.10495,346.7205,0.51154,363.72923,0.78088,380.27945,0.60277,396.94335,0.67258,415.27428,2.05509,425.28523,9.29258
707.93576,-5.48952,303.84765,0.35626,308.7647,0.19818,318.16609,0.58538,331.42683,0.07984,346.67313,0.44432,363.66986,0.9208,380.3599,0.70759,397.43039,1.026,414.27915,1.40673,418.1519,9.76211
708.23016,-5.45786,303.54705,0.18965,308.64209,0.05296,318.72084,0.62165,331.52808,0.21428,346.84415,0.34645,363.68419,0.92792,380.39687,0.68552,397.21924,1.44238,413.16999,1.77506,424.02065,9.70547
708.52476,-5.51523,303.69627,0.18972,308.49517,0.6219,318.87663,0.66607,331.03902,0.89511,346.59657,0.4337,363.85447,0.78871,380.36425,0.69842,396.89117,0.90231,413.43514,1.72059,429.08588,4.0835
708.81955,-5.50527,303.31386,0.06264,308.42554,0.61343,319.01697,0.66976,330.53097,0.7558,346.5133,0.54281,363.86835,0.7005,380.29602,1.03351,397.54952,0.74745,414.59994,1.141,417.91111,8.42313
709.11453,-5.37251,303.49358,0.30764,308.87267,0.22995,318.74572,0.49489,330.56111,0.64383,346.64852,0.35739,363.88286,0.99631,380.5315,1.06794,398.00867,0.97186,413.68444,0.42793,423.35059,11.99806
709.4097,-5.28953,303.61508,0.21759,308.68395,0.15877,318.9086,0.47854,330.92517,0.42167,346.79201,0.38708,363.88267,0.96512,380.73442,0.77598,397.7314,1.19346,413.48481,1.81689,425.90523,5.74949
709.70507,-5.27671,303.3977,0.27978,308.48209,0.14562,318.92744,0.65327,331.04347,0.41176,346.715,0.53208,363.96153,1.084,380.70123,0.44048,397.71438,0.69169,414.25213,0.95431,438.44549,8.65619
710.00063,-5.21415,303.60367,0.29779,308.28938,0.18713,318.55021,0.95497,331.45221,0.53293,346.63047,0.39049,364.30462,1.00778,380.65536,0.46497,397.55634,0.3274,413.2973,0.31361,433.27987,0.82017
710.29638,-5.26522,303.55088,0.17126,308.05971,0.23262,318.12328,0.2629,330.98454,0.53629,346.61327,0.54301,364.19433,1.09064,380.6793,0.52562,397.85077,0.81561,413.33628,1.36132,429.33556,7.67335
710.59233,-5.07634,303.35933,0.47986,308.394,0.39445,317.63206,0.96441,331.16288,0.6382,347.00373,0.52655,364.34036,1.1887,380.97071,0.556,397.6894,1.43975,414.00527,2.32811,427.11059,8.58789
710.88847,-5.14937,303.43913,0.1543,308.42368,0.4472,317.45307,1.47711,331.25259,0.54939,347.0747,0.39465,364.31992,0.92795,380.80747,0.73575,397.39902,1.30526,413.00882,2.93502,424.25137,5.66543
711.18481,-4.89747,303.87383,0.26775,308.14904,0.22153,318.08014,0.86236,331.69571,0.61269,347.18419,0.02241,364.69003,0.8433,380.99423,0.60863,397.66359,0.72418,412.85888,1.90736,419.57072,8.55681
711.48134,-4.68339,303.8711,0.30341,308.44801,0.2273,318.3207,0.50906,331.67589,0.63305,347.42813,0.30802,364.62173,0.83745,381.45932,0.45579,398.11477,0.5361,413.87968,1.80723,422.54131,3.84655
711.77806,-4.39288,303.51897,0.2714,308.38441,0.01642,317.99576,0.89056,331.72127,0.42498,347.65787,0.67134,364.72976,0.92361,381.88892,0.4964,399.06727,0.45089,415.2716,0.65202,426.23778,3.4175
712.07498,-4.47937,303.37537,0.23449,307.98998,0.20484,318.05372,0.9235,331.56767,0.62656,347.13252,0.78316,365.16092,0.9588,381.41092,0.4757,399.21404,0.56883,415.9659,0.88965,424.02954,4.1246
712.3721,-4.34402,303.7712,0.18015,308.10365,0.11511,318.20785,0.32719,331.73945,0.47099,347.22085,0.69629,365.16238,1.01395,381.50513,0.75864,399.77901,0.49595,416.86377,0.09241,431.49856,15.28212
712.66941,-4.30665,303.23728,0.4072,308.23233,0.18446,318.22306,1.08287,331.81393,0.4463,347.36654,0.62111,365.04682,0.90983,381.86753,0.91454,399.25742,0.43931,416.45768,0.47156,433.4451,10.33487
