-1.71500000e+01 3.31802873e-08 3.14406343e-08 3.19757870e-08 3.30771737e-08 3.09328833e-08 3.19703267e-08 3.14971757e-08 3.34967190e-08 3.20600677e-08 3.09985513e-08 3.01057490e-08 2.89773797e-08 3.22755497e-08 3.43243617e-08 3.24159053e-08 3.31235183e-08 3.39091563e-08 3.40071277e-08
-1.71000000e+01 3.33965730e-08 3.16416130e-08 3.21828327e-08 3.32899063e-08 3.11329583e-08 3.21775067e-08 3.17011377e-08 3.37142513e-08 3.22677990e-08 3.11985087e-08 3.03005840e-08 2.91614707e-08 3.24852580e-08 3.45505033e-08 3.26277770e-08 3.33382180e-08 3.41309573e-08 3.42278387e-08
-1.70500000e+01 3.36151723e-08 3.18447047e-08 3.23920847e-08 3.35048807e-08 3.13351647e-08 3.23868870e-08 3.19072650e-08 3.39340993e-08 3.24777393e-08 3.14005847e-08 3.04974967e-08 2.93474863e-08 3.26971997e-08 3.47790857e-08 3.28419230e-08 3.35552050e-08 3.43551333e-08 3.44508953e-08
-1.70000000e+01 3.38361180e-08 3.20499417e-08 3.26035687e-08 3.37221277e-08 3.15395273e-08 3.25985050e-08 3.21155863e-08 3.41562953e-08 3.26899247e-08 3.16048107e-08 3.06965147e-08 2.95354537e-08 3.29114123e-08 3.50101497e-08 3.30583747e-08 3.37745053e-08 3.45817287e-08 3.46763287e-08
-1.69500000e+01 3.40594463e-08 3.22573570e-08 3.28173287e-08 3.39416893e-08 3.17460777e-08 3.28123943e-08 3.23261380e-08 3.43808710e-08 3.29043870e-08 3.18112217e-08 3.08976750e-08 2.97254033e-08 3.31279297e-08 3.52437340e-08 3.32771660e-08 3.39961663e-08 3.48107727e-08 3.49041723e-08
-1.69000000e+01 3.42851977e-08 3.24669830e-08 3.30333890e-08 3.41635910e-08 3.19548533e-08 3.30285860e-08 3.25389540e-08 3.46078703e-08 3.31211617e-08 3.20198470e-08 3.11010087e-08 2.99173660e-08 3.33467850e-08 3.54798770e-08 3.34983373e-08 3.42202133e-08 3.50423073e-08 3.51344707e-08
-1.68500000e+01 3.45134037e-08 3.26788527e-08 3.32517907e-08 3.43878790e-08 3.21658823e-08 3.32471203e-08 3.27540693e-08 3.48373213e-08 3.33402800e-08 3.22307247e-08 3.13065527e-08 3.01113680e-08 3.35680167e-08 3.57186213e-08 3.37219200e-08 3.44466900e-08 3.52763653e-08 3.53672500e-08
-1.68000000e+01 3.47441100e-08 3.28930000e-08 3.34725713e-08 3.46145783e-08 3.23792103e-08 3.34680307e-08 3.29715167e-08 3.50692727e-08 3.35617843e-08 3.24438840e-08 3.15143357e-08 3.03074440e-08 3.37916577e-08 3.59600033e-08 3.39479603e-08 3.46756287e-08 3.55129947e-08 3.56025590e-08
-1.67500000e+01 3.49773447e-08 3.31094607e-08 3.36957633e-08 3.48437390e-08 3.25948610e-08 3.36913577e-08 3.31913347e-08 3.53037527e-08 3.37857103e-08 3.26593653e-08 3.17243913e-08 3.05056240e-08 3.40177510e-08 3.62040693e-08 3.41764863e-08 3.49070740e-08 3.57522323e-08 3.58404307e-08
-1.67000000e+01 3.52131563e-08 3.33282710e-08 3.39214083e-08 3.50753870e-08 3.28128803e-08 3.39171323e-08 3.34135593e-08 3.55408070e-08 3.40120930e-08 3.28772040e-08 3.19367610e-08 3.07059413e-08 3.42463293e-08 3.64508543e-08 3.44075443e-08 3.51410603e-08 3.59941123e-08 3.60809077e-08
-1.66500000e+01 3.54515817e-08 3.35494677e-08 3.41495413e-08 3.53095693e-08 3.30332963e-08 3.41453987e-08 3.36382257e-08 3.57804737e-08 3.42409733e-08 3.30974350e-08 3.21514780e-08 3.09084267e-08 3.44774377e-08 3.67004133e-08 3.46411710e-08 3.53776267e-08 3.62386867e-08 3.63240287e-08
-1.66000000e+01 3.56926653e-08 3.37730890e-08 3.43802063e-08 3.55463230e-08 3.32561550e-08 3.43761933e-08 3.38653773e-08 3.60227930e-08 3.44723887e-08 3.33200967e-08 3.23685820e-08 3.11131180e-08 3.47111110e-08 3.69527820e-08 3.48774080e-08 3.56168200e-08 3.64859893e-08 3.65698337e-08
-1.65500000e+01 3.59364450e-08 3.39991703e-08 3.46134383e-08 3.57856813e-08 3.34814933e-08 3.46095550e-08 3.40950510e-08 3.62678097e-08 3.47063820e-08 3.35452263e-08 3.25881073e-08 3.13200470e-08 3.49473917e-08 3.72080033e-08 3.51162980e-08 3.58586727e-08 3.67360703e-08 3.68183727e-08
-1.65000000e+01 3.61829657e-08 3.42277503e-08 3.48492823e-08 3.60276977e-08 3.37093430e-08 3.48455293e-08 3.43272830e-08 3.65155610e-08 3.49429907e-08 3.37728663e-08 3.28100950e-08 3.15292483e-08 3.51863223e-08 3.74661293e-08 3.53578803e-08 3.61032347e-08 3.69889690e-08 3.70696770e-08
-1.64500000e+01 3.64322730e-08 3.44588697e-08 3.50877770e-08 3.62724027e-08 3.39397553e-08 3.50841513e-08 3.45621163e-08 3.67660977e-08 3.51822607e-08 3.40030523e-08 3.30345850e-08 3.17407583e-08 3.54279403e-08 3.77272047e-08 3.56022023e-08 3.63505430e-08 3.72447353e-08 3.73238020e-08
-1.64000000e+01 3.66844090e-08 3.46925693e-08 3.53289637e-08 3.65198493e-08 3.41727577e-08 3.53254713e-08 3.47995967e-08 3.70194567e-08 3.54242293e-08 3.42358287e-08 3.32616147e-08 3.19546123e-08 3.56722963e-08 3.79912823e-08 3.58493047e-08 3.66006470e-08 3.75034127e-08 3.75807817e-08
-1.63500000e+01 3.69394253e-08 3.49288897e-08 3.55728903e-08 3.67700727e-08 3.44084087e-08 3.55695260e-08 3.50397623e-08 3.72756903e-08 3.56689427e-08 3.44712320e-08 3.34912287e-08 3.21708500e-08 3.59194273e-08 3.82584003e-08 3.60992370e-08 3.68535887e-08 3.77650457e-08 3.78406727e-08
-1.63000000e+01 3.71973580e-08 3.51678733e-08 3.58195983e-08 3.70231227e-08 3.46467390e-08 3.58163630e-08 3.52826553e-08 3.75348413e-08 3.59164483e-08 3.47093103e-08 3.37234643e-08 3.23895063e-08 3.61693843e-08 3.85286193e-08 3.63520403e-08 3.71094163e-08 3.80296903e-08 3.81035163e-08
-1.62500000e+01 3.74582653e-08 3.54095643e-08 3.60691387e-08 3.72790427e-08 3.48877973e-08 3.60660273e-08 3.55283220e-08 3.77969540e-08 3.61667870e-08 3.49501077e-08 3.39583697e-08 3.26106230e-08 3.64222117e-08 3.88019863e-08 3.66077637e-08 3.73681773e-08 3.82973887e-08 3.83693580e-08
-1.62000000e+01 3.77221923e-08 3.56540057e-08 3.63215477e-08 3.75378777e-08 3.51316273e-08 3.63185623e-08 3.57768080e-08 3.80620813e-08 3.64200120e-08 3.51936620e-08 3.41959867e-08 3.28342383e-08 3.66779527e-08 3.90785520e-08 3.68664563e-08 3.76299137e-08 3.85681947e-08 3.86382540e-08
-1.61500000e+01 3.79891870e-08 3.59012393e-08 3.65768790e-08 3.77996813e-08 3.53782687e-08 3.65740193e-08 3.60281580e-08 3.83302707e-08 3.66761587e-08 3.54400227e-08 3.44363637e-08 3.30603930e-08 3.69366607e-08 3.93583750e-08 3.71281670e-08 3.78946827e-08 3.88421550e-08 3.89102437e-08
-1.61000000e+01 3.82593033e-08 3.61513160e-08 3.68351803e-08 3.80644907e-08 3.56277803e-08 3.68324443e-08 3.62824220e-08 3.86015783e-08 3.69352863e-08 3.56892333e-08 3.46795390e-08 3.32891290e-08 3.71983820e-08 3.96415040e-08 3.73929500e-08 3.81625263e-08 3.91193300e-08 3.91853913e-08
-1.60500000e+01 3.85325893e-08 3.64042787e-08 3.70965033e-08 3.83323693e-08 3.58801967e-08 3.70938900e-08 3.65396450e-08 3.88760457e-08 3.71974413e-08 3.59413463e-08 3.49255630e-08 3.35204867e-08 3.74631687e-08 3.99279977e-08 3.76608467e-08 3.84335043e-08 3.93997703e-08 3.94637377e-08
-1.60000000e+01 3.88091063e-08 3.66601773e-08 3.73608957e-08 3.86033577e-08 3.61355787e-08 3.73583980e-08 3.67998770e-08 3.91537317e-08 3.74626723e-08 3.61964070e-08 3.51744870e-08 3.37545100e-08 3.77310673e-08 4.02179120e-08 3.79319180e-08 3.87076600e-08 3.96835247e-08 3.97453413e-08
